round: 1
step: 0
Movement. id robot:0 point:(13, 19) , energy:998
Movement. id robot:51 point:(99, 97) , energy:896
Movement. id robot:52 point:(99, 56) , energy:921
Movement. id robot:53 point:(99, 54) , energy:975
step: 1
Movement. id robot:0 point:(14, 19) , energy:996
Movement. id robot:1 point:(51, 59) , energy:996
Movement. id robot:2 point:(28, 32) , energy:996
Movement. id robot:3 point:(25, 80) , energy:996
Movement. id robot:4 point:(14, 63) , energy:996
Movement. id robot:5 point:(56, 67) , energy:996
Movement. id robot:6 point:(35, 4) , energy:996
Movement. id robot:7 point:(10, 89) , energy:996
Movement. id robot:8 point:(72, 91) , energy:996
Movement. id robot:9 point:(66, 27) , energy:996
Movement. id robot:10 point:(26, 49) , energy:996
Movement. id robot:11 point:(19, 90) , energy:996
Movement. id robot:12 point:(49, 65) , energy:996
Movement. id robot:13 point:(31, 38) , energy:996
Movement. id robot:14 point:(24, 99) , energy:996
Movement. id robot:15 point:(62, 1) , energy:996
Movement. id robot:16 point:(99, 97) , energy:996
Movement. id robot:17 point:(16, 78) , energy:996
Movement. id robot:18 point:(10, 20) , energy:996
Did not movement. id robot:19 point:(13, 19) , energy:987
Resource movement. id robot:19 point:(13, 19), health 100
Movement. id robot:20 point:(74, 11) , energy:996
Movement. id robot:21 point:(84, 65) , energy:996
Movement. id robot:22 point:(58, 25) , energy:996
Movement. id robot:23 point:(84, 86) , energy:996
Movement. id robot:24 point:(45, 91) , energy:996
Movement. id robot:25 point:(81, 47) , energy:996
Movement. id robot:26 point:(35, 78) , energy:996
Movement. id robot:27 point:(99, 99) , energy:259
Did not movement. id robot:28 point:(99, 99) , energy:797
Attack robot. id robot:28 point:(99, 99), id target robot: 51, attack:26
Movement. id robot:29 point:(99, 99) , energy:819
Movement. id robot:30 point:(78, 99) , energy:820
Did not movement. id robot:31 point:(80, 99) , energy:821
Did not movement. id robot:32 point:(60, 79) , energy:822
Did not movement. id robot:33 point:(55, 90) , energy:822
Did not movement. id robot:34 point:(99, 99) , energy:822
Did not movement. id robot:35 point:(99, 99) , energy:823
Did not movement. id robot:36 point:(99, 99) , energy:823
Did not movement. id robot:37 point:(66, 96) , energy:823
Did not movement. id robot:38 point:(99, 99) , energy:823
Did not movement. id robot:39 point:(99, 99) , energy:823
Did not movement. id robot:40 point:(99, 99) , energy:824
Movement. id robot:41 point:(89, 99) , energy:823
Movement. id robot:42 point:(99, 83) , energy:823
Movement. id robot:43 point:(99, 99) , energy:823
Movement. id robot:44 point:(84, 94) , energy:823
Movement. id robot:45 point:(64, 73) , energy:823
Movement. id robot:46 point:(99, 58) , energy:824
Movement. id robot:47 point:(99, 99) , energy:824
Movement. id robot:48 point:(99, 99) , energy:824
Movement. id robot:49 point:(63, 99) , energy:825
Movement. id robot:50 point:(99, 82) , energy:886
Movement. id robot:51 point:(99, 98) , energy:889
Movement. id robot:52 point:(99, 57) , energy:919
Movement. id robot:53 point:(99, 55) , energy:973
step: 2
Movement. id robot:0 point:(14, 20) , energy:994
Movement. id robot:1 point:(51, 60) , energy:994
Movement. id robot:2 point:(28, 33) , energy:994
Movement. id robot:3 point:(25, 81) , energy:994
Movement. id robot:4 point:(14, 64) , energy:994
Movement. id robot:5 point:(56, 68) , energy:994
Movement. id robot:6 point:(35, 5) , energy:994
Movement. id robot:7 point:(10, 90) , energy:994
Movement. id robot:8 point:(72, 92) , energy:994
Movement. id robot:9 point:(66, 28) , energy:994
Movement. id robot:10 point:(26, 50) , energy:994
Movement. id robot:11 point:(19, 91) , energy:994
Movement. id robot:12 point:(49, 66) , energy:994
Movement. id robot:13 point:(31, 39) , energy:994
Movement. id robot:14 point:(24, 99) , energy:994
Movement. id robot:15 point:(62, 2) , energy:994
Movement. id robot:16 point:(99, 98) , energy:994
Movement. id robot:17 point:(16, 79) , energy:994
Movement. id robot:18 point:(10, 21) , energy:994
Did not movement. id robot:19 point:(13, 19) , energy:986
Resource movement. id robot:19 point:(13, 19), health 100
Did not movement. id robot:20 point:(74, 11) , energy:995
Did not movement. id robot:21 point:(84, 65) , energy:995
Did not movement. id robot:22 point:(58, 25) , energy:995
Did not movement. id robot:23 point:(84, 86) , energy:995
Did not movement. id robot:24 point:(45, 91) , energy:995
Did not movement. id robot:25 point:(81, 47) , energy:995
Did not movement. id robot:26 point:(35, 78) , energy:995
Did not movement. id robot:27 point:(99, 99) , energy:258
Did not movement. id robot:28 point:(99, 99) , energy:786
Attack robot. id robot:28 point:(99, 99), id target robot: 51, attack:32
Did not movement. id robot:29 point:(99, 99) , energy:818
Did not movement. id robot:30 point:(78, 99) , energy:819
Did not movement. id robot:31 point:(80, 99) , energy:820
Did not movement. id robot:32 point:(60, 79) , energy:821
Did not movement. id robot:33 point:(55, 90) , energy:821
Did not movement. id robot:34 point:(99, 99) , energy:821
Did not movement. id robot:35 point:(99, 99) , energy:822
Did not movement. id robot:36 point:(99, 99) , energy:822
Did not movement. id robot:37 point:(66, 96) , energy:822
Did not movement. id robot:38 point:(99, 99) , energy:822
Did not movement. id robot:39 point:(99, 99) , energy:822
Did not movement. id robot:40 point:(99, 99) , energy:823
Did not movement. id robot:41 point:(89, 99) , energy:822
Did not movement. id robot:42 point:(99, 83) , energy:822
Did not movement. id robot:43 point:(99, 99) , energy:822
Did not movement. id robot:44 point:(84, 94) , energy:822
Did not movement. id robot:45 point:(64, 73) , energy:822
Did not movement. id robot:46 point:(99, 58) , energy:823
Did not movement. id robot:47 point:(99, 99) , energy:823
Did not movement. id robot:48 point:(99, 99) , energy:823
Did not movement. id robot:49 point:(63, 99) , energy:824
Did not movement. id robot:50 point:(99, 82) , energy:885
Did not movement. id robot:51 point:(99, 98) , energy:883
Movement. id robot:52 point:(99, 58) , energy:917
Movement. id robot:53 point:(99, 56) , energy:971
step: 3
Movement. id robot:0 point:(15, 21) , energy:992
Movement. id robot:1 point:(52, 61) , energy:992
Movement. id robot:2 point:(29, 34) , energy:992
Movement. id robot:3 point:(26, 82) , energy:992
Movement. id robot:4 point:(15, 65) , energy:992
Movement. id robot:5 point:(57, 69) , energy:992
Did not movement. id robot:6 point:(35, 5) , energy:993
Movement. id robot:7 point:(10, 91) , energy:992
Movement. id robot:8 point:(72, 93) , energy:992
Movement. id robot:9 point:(66, 29) , energy:992
Movement. id robot:10 point:(26, 51) , energy:992
Movement. id robot:11 point:(19, 92) , energy:992
Movement. id robot:12 point:(49, 67) , energy:992
Movement. id robot:13 point:(31, 40) , energy:992
Movement. id robot:14 point:(24, 99) , energy:992
Movement. id robot:15 point:(62, 3) , energy:992
Movement. id robot:16 point:(99, 99) , energy:992
Movement. id robot:17 point:(16, 80) , energy:992
Movement. id robot:18 point:(10, 22) , energy:992
Did not movement. id robot:19 point:(13, 19) , energy:985
Resource movement. id robot:19 point:(13, 19), health 100
Movement. id robot:20 point:(74, 12) , energy:993
Movement. id robot:21 point:(84, 66) , energy:993
Movement. id robot:22 point:(58, 26) , energy:993
Movement. id robot:23 point:(84, 87) , energy:993
Movement. id robot:24 point:(45, 92) , energy:993
Movement. id robot:25 point:(81, 48) , energy:993
Movement. id robot:26 point:(35, 79) , energy:993
Movement. id robot:27 point:(99, 99) , energy:256
Did not movement. id robot:28 point:(99, 99) , energy:775
Attack robot. id robot:28 point:(99, 99), id target robot: 51, attack:39
Movement. id robot:29 point:(99, 99) , energy:816
Movement. id robot:30 point:(78, 99) , energy:817
Movement. id robot:31 point:(80, 99) , energy:818
Movement. id robot:32 point:(60, 80) , energy:819
Movement. id robot:33 point:(56, 91) , energy:819
Did not movement. id robot:34 point:(99, 99) , energy:820
Did not movement. id robot:35 point:(99, 99) , energy:821
Did not movement. id robot:36 point:(99, 99) , energy:821
Did not movement. id robot:37 point:(66, 96) , energy:821
Did not movement. id robot:38 point:(99, 99) , energy:821
Did not movement. id robot:39 point:(99, 99) , energy:821
Did not movement. id robot:40 point:(99, 99) , energy:822
Did not movement. id robot:41 point:(89, 99) , energy:821
Did not movement. id robot:42 point:(99, 83) , energy:821
Did not movement. id robot:43 point:(99, 99) , energy:821
Did not movement. id robot:44 point:(84, 94) , energy:821
Did not movement. id robot:45 point:(64, 73) , energy:821
Did not movement. id robot:46 point:(99, 58) , energy:822
Did not movement. id robot:47 point:(99, 99) , energy:822
Did not movement. id robot:48 point:(99, 99) , energy:822
Did not movement. id robot:49 point:(63, 99) , energy:823
Did not movement. id robot:50 point:(99, 82) , energy:884
Did not movement. id robot:51 point:(99, 98) , energy:384
Did not movement. id robot:52 point:(99, 58) , energy:916
Did not movement. id robot:53 point:(99, 56) , energy:970
step: 4
Did not movement. id robot:0 point:(15, 21) , energy:991
Did not movement. id robot:1 point:(52, 61) , energy:991
Did not movement. id robot:2 point:(29, 34) , energy:991
Did not movement. id robot:3 point:(26, 82) , energy:991
Did not movement. id robot:4 point:(15, 65) , energy:991
Did not movement. id robot:5 point:(57, 69) , energy:991
Did not movement. id robot:6 point:(35, 5) , energy:992
Did not movement. id robot:7 point:(10, 91) , energy:991
Movement. id robot:8 point:(72, 94) , energy:990
Movement. id robot:9 point:(66, 30) , energy:990
Movement. id robot:10 point:(26, 52) , energy:990
Movement. id robot:11 point:(19, 93) , energy:990
Movement. id robot:12 point:(49, 68) , energy:990
Movement. id robot:13 point:(31, 41) , energy:990
Movement. id robot:14 point:(24, 99) , energy:990
Movement. id robot:15 point:(62, 4) , energy:990
Movement. id robot:16 point:(99, 99) , energy:990
Movement. id robot:17 point:(17, 80) , energy:990
Movement. id robot:18 point:(11, 22) , energy:990
Did not movement. id robot:19 point:(13, 19) , energy:984
Movement. id robot:20 point:(75, 12) , energy:991
Movement. id robot:21 point:(85, 66) , energy:991
Movement. id robot:22 point:(59, 26) , energy:991
Movement. id robot:23 point:(85, 87) , energy:991
Movement. id robot:24 point:(46, 92) , energy:991
Movement. id robot:25 point:(82, 48) , energy:991
Movement. id robot:26 point:(36, 79) , energy:991
Movement. id robot:27 point:(99, 99) , energy:254
Did not movement. id robot:28 point:(99, 99) , energy:764
Attack robot. id robot:28 point:(99, 99), id target robot: 51, attack:45
Movement. id robot:29 point:(99, 99) , energy:814
Movement. id robot:30 point:(79, 99) , energy:815
Movement. id robot:31 point:(81, 99) , energy:816
Movement. id robot:32 point:(61, 80) , energy:817
Movement. id robot:33 point:(57, 91) , energy:817
Movement. id robot:34 point:(99, 99) , energy:818
Movement. id robot:35 point:(99, 99) , energy:819
Movement. id robot:36 point:(99, 99) , energy:819
Movement. id robot:37 point:(67, 96) , energy:819
Movement. id robot:38 point:(99, 99) , energy:819
Movement. id robot:39 point:(99, 99) , energy:819
Movement. id robot:40 point:(99, 99) , energy:820
Movement. id robot:41 point:(90, 99) , energy:819
Movement. id robot:42 point:(99, 83) , energy:819
Movement. id robot:43 point:(99, 99) , energy:819
Movement. id robot:44 point:(85, 94) , energy:819
Movement. id robot:45 point:(65, 73) , energy:819
Movement. id robot:46 point:(99, 58) , energy:820
Movement. id robot:47 point:(99, 99) , energy:820
Movement. id robot:48 point:(99, 99) , energy:820
Movement. id robot:49 point:(64, 99) , energy:821
Movement. id robot:50 point:(99, 83) , energy:882
Movement. id robot:51 point:(99, 99) , energy:443
Movement. id robot:52 point:(99, 59) , energy:914
Movement. id robot:53 point:(99, 57) , energy:968
step: 5
Movement. id robot:0 point:(16, 22) , energy:989
Movement. id robot:1 point:(53, 62) , energy:989
Movement. id robot:2 point:(30, 35) , energy:989
Movement. id robot:3 point:(27, 83) , energy:989
Movement. id robot:4 point:(16, 66) , energy:989
Movement. id robot:5 point:(58, 70) , energy:989
Movement. id robot:6 point:(36, 6) , energy:990
Movement. id robot:7 point:(11, 92) , energy:989
Movement. id robot:8 point:(73, 95) , energy:988
Movement. id robot:9 point:(67, 31) , energy:988
Movement. id robot:10 point:(27, 53) , energy:988
Movement. id robot:11 point:(20, 94) , energy:988
Movement. id robot:12 point:(50, 69) , energy:988
Movement. id robot:13 point:(32, 42) , energy:988
Movement. id robot:14 point:(25, 99) , energy:988
Movement. id robot:15 point:(63, 5) , energy:988
Movement. id robot:16 point:(99, 99) , energy:988
Movement. id robot:17 point:(18, 81) , energy:988
Movement. id robot:18 point:(12, 23) , energy:988
Did not movement. id robot:19 point:(13, 19) , energy:983
Attack robot. id robot:19 point:(13, 19), id target robot: 18, attack:12
Movement. id robot:20 point:(76, 13) , energy:989
Movement. id robot:21 point:(86, 67) , energy:989
Movement. id robot:22 point:(60, 27) , energy:989
Movement. id robot:23 point:(86, 88) , energy:989
Movement. id robot:24 point:(47, 93) , energy:989
Movement. id robot:25 point:(83, 49) , energy:989
Movement. id robot:26 point:(37, 80) , energy:989
Movement. id robot:27 point:(99, 99) , energy:252
Did not movement. id robot:28 point:(99, 99) , energy:753
Attack robot. id robot:28 point:(99, 99), id target robot: 51, attack:38
Movement. id robot:29 point:(99, 99) , energy:812
Movement. id robot:30 point:(80, 99) , energy:813
Movement. id robot:31 point:(82, 99) , energy:814
Movement. id robot:32 point:(62, 80) , energy:815
Movement. id robot:33 point:(58, 91) , energy:815
Movement. id robot:34 point:(99, 99) , energy:816
Movement. id robot:35 point:(99, 99) , energy:817
Movement. id robot:36 point:(99, 99) , energy:817
Movement. id robot:37 point:(68, 96) , energy:817
Movement. id robot:38 point:(99, 99) , energy:817
Movement. id robot:39 point:(99, 99) , energy:817
Movement. id robot:40 point:(99, 99) , energy:818
Movement. id robot:41 point:(91, 99) , energy:817
Movement. id robot:42 point:(99, 83) , energy:817
Movement. id robot:43 point:(99, 99) , energy:817
Movement. id robot:44 point:(86, 94) , energy:817
Movement. id robot:45 point:(66, 73) , energy:817
Movement. id robot:46 point:(99, 58) , energy:818
Movement. id robot:47 point:(99, 99) , energy:818
Movement. id robot:48 point:(99, 99) , energy:818
Movement. id robot:49 point:(65, 99) , energy:819
Movement. id robot:50 point:(99, 83) , energy:880
Movement. id robot:51 point:(99, 99) , energy:373
Movement. id robot:52 point:(99, 59) , energy:912
Movement. id robot:53 point:(99, 57) , energy:966
step: 6
Movement. id robot:0 point:(17, 22) , energy:987
Movement. id robot:1 point:(54, 63) , energy:987
Movement. id robot:2 point:(31, 36) , energy:987
Movement. id robot:3 point:(28, 84) , energy:987
Movement. id robot:4 point:(17, 67) , energy:987
Movement. id robot:5 point:(59, 71) , energy:987
Movement. id robot:6 point:(37, 7) , energy:988
Movement. id robot:7 point:(12, 93) , energy:987
Movement. id robot:8 point:(74, 96) , energy:986
Movement. id robot:9 point:(68, 32) , energy:986
Movement. id robot:10 point:(28, 54) , energy:986
Movement. id robot:11 point:(21, 95) , energy:986
Movement. id robot:12 point:(51, 70) , energy:986
Movement. id robot:13 point:(33, 43) , energy:986
Movement. id robot:14 point:(26, 99) , energy:986
Movement. id robot:15 point:(64, 6) , energy:986
Movement. id robot:16 point:(99, 99) , energy:986
Movement. id robot:17 point:(19, 82) , energy:986
Movement. id robot:18 point:(13, 24) , energy:986
Movement. id robot:19 point:(20, 26) , energy:971
Movement. id robot:20 point:(77, 14) , energy:987
Movement. id robot:21 point:(87, 68) , energy:987
Movement. id robot:22 point:(61, 28) , energy:987
Movement. id robot:23 point:(87, 89) , energy:987
Movement. id robot:24 point:(48, 94) , energy:987
Movement. id robot:25 point:(84, 50) , energy:987
Movement. id robot:26 point:(38, 81) , energy:987
Movement. id robot:27 point:(99, 99) , energy:250
Movement. id robot:28 point:(99, 99) , energy:741
Movement. id robot:29 point:(99, 99) , energy:810
Movement. id robot:30 point:(80, 99) , energy:811
Movement. id robot:31 point:(82, 99) , energy:812
Movement. id robot:32 point:(62, 81) , energy:813
Movement. id robot:33 point:(58, 92) , energy:813
Movement. id robot:34 point:(99, 99) , energy:814
Movement. id robot:35 point:(99, 99) , energy:815
Movement. id robot:36 point:(99, 99) , energy:815
Movement. id robot:37 point:(68, 97) , energy:815
Movement. id robot:38 point:(99, 99) , energy:815
Movement. id robot:39 point:(99, 99) , energy:815
Movement. id robot:40 point:(99, 99) , energy:816
Movement. id robot:41 point:(92, 99) , energy:815
Movement. id robot:42 point:(99, 83) , energy:815
Movement. id robot:43 point:(99, 99) , energy:815
Movement. id robot:44 point:(86, 95) , energy:815
Movement. id robot:45 point:(66, 74) , energy:815
Movement. id robot:46 point:(99, 59) , energy:816
Movement. id robot:47 point:(99, 99) , energy:816
Movement. id robot:48 point:(99, 99) , energy:816
Movement. id robot:49 point:(65, 99) , energy:817
Movement. id robot:50 point:(99, 84) , energy:878
Movement. id robot:51 point:(99, 99) , energy:371
Movement. id robot:52 point:(99, 60) , energy:910
Movement. id robot:53 point:(99, 58) , energy:964
step: 7
Movement. id robot:0 point:(17, 23) , energy:985
Movement. id robot:1 point:(54, 64) , energy:985
Movement. id robot:2 point:(31, 37) , energy:985
Movement. id robot:3 point:(28, 85) , energy:985
Movement. id robot:4 point:(17, 68) , energy:985
Movement. id robot:5 point:(59, 72) , energy:985
Movement. id robot:6 point:(37, 8) , energy:986
Movement. id robot:7 point:(12, 94) , energy:985
Movement. id robot:8 point:(74, 97) , energy:984
Movement. id robot:9 point:(68, 33) , energy:984
Movement. id robot:10 point:(28, 55) , energy:984
Movement. id robot:11 point:(21, 96) , energy:984
Movement. id robot:12 point:(51, 71) , energy:984
Movement. id robot:13 point:(34, 44) , energy:984
Movement. id robot:14 point:(27, 99) , energy:984
Movement. id robot:15 point:(65, 7) , energy:984
Movement. id robot:16 point:(99, 99) , energy:984
Movement. id robot:17 point:(20, 83) , energy:984
Movement. id robot:18 point:(14, 25) , energy:984
Movement. id robot:19 point:(27, 33) , energy:969
Did not movement. id robot:20 point:(77, 14) , energy:986
Did not movement. id robot:21 point:(87, 68) , energy:986
Did not movement. id robot:22 point:(61, 28) , energy:986
Did not movement. id robot:23 point:(87, 89) , energy:986
Did not movement. id robot:24 point:(48, 94) , energy:986
Did not movement. id robot:25 point:(84, 50) , energy:986
Did not movement. id robot:26 point:(38, 81) , energy:986
Did not movement. id robot:27 point:(99, 99) , energy:249
Movement. id robot:28 point:(99, 99) , energy:739
Did not movement. id robot:29 point:(99, 99) , energy:809
Did not movement. id robot:30 point:(80, 99) , energy:810
Did not movement. id robot:31 point:(82, 99) , energy:811
Did not movement. id robot:32 point:(62, 81) , energy:812
Did not movement. id robot:33 point:(58, 92) , energy:812
Did not movement. id robot:34 point:(99, 99) , energy:813
Did not movement. id robot:35 point:(99, 99) , energy:814
Did not movement. id robot:36 point:(99, 99) , energy:814
Did not movement. id robot:37 point:(68, 97) , energy:814
Did not movement. id robot:38 point:(99, 99) , energy:814
Did not movement. id robot:39 point:(99, 99) , energy:814
Did not movement. id robot:40 point:(99, 99) , energy:815
Did not movement. id robot:41 point:(92, 99) , energy:814
Did not movement. id robot:42 point:(99, 83) , energy:814
Did not movement. id robot:43 point:(99, 99) , energy:814
Did not movement. id robot:44 point:(86, 95) , energy:814
Did not movement. id robot:45 point:(66, 74) , energy:814
Did not movement. id robot:46 point:(99, 59) , energy:815
Did not movement. id robot:47 point:(99, 99) , energy:815
Did not movement. id robot:48 point:(99, 99) , energy:815
Did not movement. id robot:49 point:(65, 99) , energy:816
Did not movement. id robot:50 point:(99, 84) , energy:877
Did not movement. id robot:51 point:(99, 99) , energy:370
Added robot energy on point. id robot:52 point:(99, 60), energy:1000
Did not movement. id robot:52 point:(99, 60) , energy:999
Did not movement. id robot:53 point:(99, 58) , energy:963
step: 8
Movement. id robot:0 point:(17, 24) , energy:983
Movement. id robot:1 point:(54, 65) , energy:983
Movement. id robot:2 point:(31, 38) , energy:983
Movement. id robot:3 point:(28, 86) , energy:983
Movement. id robot:4 point:(17, 69) , energy:983
Movement. id robot:5 point:(59, 73) , energy:983
Movement. id robot:6 point:(37, 9) , energy:984
Movement. id robot:7 point:(12, 95) , energy:983
Movement. id robot:8 point:(74, 98) , energy:982
Movement. id robot:9 point:(68, 34) , energy:982
Movement. id robot:10 point:(28, 56) , energy:982
Movement. id robot:11 point:(21, 97) , energy:982
Movement. id robot:12 point:(51, 72) , energy:982
Movement. id robot:13 point:(34, 45) , energy:982
Movement. id robot:14 point:(27, 99) , energy:982
Movement. id robot:15 point:(65, 8) , energy:982
Movement. id robot:16 point:(99, 99) , energy:982
Movement. id robot:17 point:(20, 84) , energy:982
Movement. id robot:18 point:(14, 26) , energy:982
Movement. id robot:19 point:(34, 40) , energy:967
Movement. id robot:20 point:(77, 15) , energy:984
Movement. id robot:21 point:(87, 69) , energy:984
Movement. id robot:22 point:(61, 29) , energy:984
Movement. id robot:23 point:(87, 90) , energy:984
Movement. id robot:24 point:(48, 95) , energy:984
Movement. id robot:25 point:(84, 51) , energy:984
Movement. id robot:26 point:(38, 82) , energy:984
Did not movement. id robot:27 point:(99, 99) , energy:248
Movement. id robot:28 point:(99, 99) , energy:737
Did not movement. id robot:29 point:(99, 99) , energy:808
Did not movement. id robot:30 point:(80, 99) , energy:809
Did not movement. id robot:31 point:(82, 99) , energy:810
Did not movement. id robot:32 point:(62, 81) , energy:811
Did not movement. id robot:33 point:(58, 92) , energy:811
Did not movement. id robot:34 point:(99, 99) , energy:812
Did not movement. id robot:35 point:(99, 99) , energy:813
Did not movement. id robot:36 point:(99, 99) , energy:813
Did not movement. id robot:37 point:(68, 97) , energy:813
Movement. id robot:38 point:(99, 99) , energy:812
Movement. id robot:39 point:(99, 99) , energy:812
Movement. id robot:40 point:(99, 99) , energy:813
Movement. id robot:41 point:(93, 99) , energy:812
Did not movement. id robot:42 point:(99, 83) , energy:813
Did not movement. id robot:43 point:(99, 99) , energy:813
Did not movement. id robot:44 point:(86, 95) , energy:813
Did not movement. id robot:45 point:(66, 74) , energy:813
Did not movement. id robot:46 point:(99, 59) , energy:814
Did not movement. id robot:47 point:(99, 99) , energy:814
Did not movement. id robot:48 point:(99, 99) , energy:814
Did not movement. id robot:49 point:(65, 99) , energy:815
Did not movement. id robot:50 point:(99, 84) , energy:876
Did not movement. id robot:51 point:(99, 99) , energy:369
Added robot energy on point. id robot:52 point:(99, 60), energy:1000
Did not movement. id robot:52 point:(99, 60) , energy:999
Did not movement. id robot:53 point:(99, 58) , energy:962
step: 9
Did not movement. id robot:0 point:(17, 24) , energy:982
Did not movement. id robot:1 point:(54, 65) , energy:982
Did not movement. id robot:2 point:(31, 38) , energy:982
Did not movement. id robot:3 point:(28, 86) , energy:982
Movement. id robot:4 point:(17, 70) , energy:981
Movement. id robot:5 point:(59, 74) , energy:981
Movement. id robot:6 point:(37, 10) , energy:982
Movement. id robot:7 point:(12, 96) , energy:981
Movement. id robot:8 point:(74, 99) , energy:980
Movement. id robot:9 point:(68, 35) , energy:980
Movement. id robot:10 point:(28, 57) , energy:980
Movement. id robot:11 point:(21, 98) , energy:980
Movement. id robot:12 point:(51, 73) , energy:980
Movement. id robot:13 point:(34, 46) , energy:980
Movement. id robot:14 point:(27, 99) , energy:980
Movement. id robot:15 point:(65, 9) , energy:980
Movement. id robot:16 point:(99, 99) , energy:980
Movement. id robot:17 point:(21, 84) , energy:980
Movement. id robot:18 point:(15, 26) , energy:980
Did not movement. id robot:19 point:(34, 40) , energy:966
Movement. id robot:20 point:(78, 15) , energy:982
Movement. id robot:21 point:(88, 69) , energy:982
Movement. id robot:22 point:(62, 29) , energy:982
Movement. id robot:23 point:(88, 90) , energy:982
Movement. id robot:24 point:(49, 95) , energy:982
Movement. id robot:25 point:(85, 51) , energy:982
Movement. id robot:26 point:(39, 82) , energy:982
Movement. id robot:27 point:(99, 99) , energy:246
Movement. id robot:28 point:(99, 99) , energy:735
Movement. id robot:29 point:(99, 99) , energy:806
Movement. id robot:30 point:(81, 99) , energy:807
Movement. id robot:31 point:(83, 99) , energy:808
Movement. id robot:32 point:(63, 81) , energy:809
Movement. id robot:33 point:(59, 92) , energy:809
Movement. id robot:34 point:(99, 99) , energy:810
Movement. id robot:35 point:(99, 99) , energy:811
Movement. id robot:36 point:(99, 99) , energy:811
Movement. id robot:37 point:(69, 97) , energy:811
Movement. id robot:38 point:(99, 99) , energy:810
Movement. id robot:39 point:(99, 99) , energy:810
Movement. id robot:40 point:(99, 99) , energy:811
Movement. id robot:41 point:(94, 99) , energy:810
Movement. id robot:42 point:(99, 83) , energy:811
Movement. id robot:43 point:(99, 99) , energy:811
Movement. id robot:44 point:(86, 96) , energy:811
Movement. id robot:45 point:(66, 75) , energy:811
Movement. id robot:46 point:(99, 60) , energy:812
Movement. id robot:47 point:(99, 99) , energy:812
Movement. id robot:48 point:(99, 99) , energy:812
Movement. id robot:49 point:(66, 99) , energy:813
Movement. id robot:50 point:(99, 85) , energy:874
Movement. id robot:51 point:(99, 99) , energy:367
Added robot energy on point. id robot:52 point:(99, 60), energy:1000
Movement. id robot:52 point:(99, 61) , energy:998
Movement. id robot:53 point:(99, 59) , energy:960
step: 10
Movement. id robot:0 point:(18, 25) , energy:980
Movement. id robot:1 point:(55, 66) , energy:980
Movement. id robot:2 point:(32, 39) , energy:980
Movement. id robot:3 point:(29, 87) , energy:980
Movement. id robot:4 point:(18, 71) , energy:979
Movement. id robot:5 point:(60, 75) , energy:979
Movement. id robot:6 point:(38, 11) , energy:980
Movement. id robot:7 point:(13, 97) , energy:979
Movement. id robot:8 point:(75, 99) , energy:978
