round: 4
step: 0
Movement. id robot:0 point:(86, 30) , energy:998
Did not movement. id robot:21 point:(19, 2) , energy:998
Did not movement. id robot:22 point:(79, 16) , energy:997
Movement. id robot:23 point:(22, 76) , energy:996
Movement. id robot:24 point:(96, 24) , energy:996
Movement. id robot:25 point:(87, 23) , energy:996
Movement. id robot:26 point:(50, 82) , energy:997
Movement. id robot:27 point:(99, 99) , energy:108
Movement. id robot:28 point:(99, 99) , energy:108
Movement. id robot:29 point:(99, 99) , energy:109
Did not movement. id robot:30 point:(99, 99) , energy:112
Did not movement. id robot:31 point:(99, 99) , energy:112
Did not movement. id robot:32 point:(99, 99) , energy:114
Movement. id robot:33 point:(99, 99) , energy:117
Movement. id robot:34 point:(99, 99) , energy:118
Movement. id robot:35 point:(99, 99) , energy:119
Movement. id robot:36 point:(99, 99) , energy:118
Movement. id robot:37 point:(99, 99) , energy:119
Movement. id robot:38 point:(99, 99) , energy:119
Movement. id robot:39 point:(99, 99) , energy:120
Movement. id robot:40 point:(99, 99) , energy:120
Movement. id robot:41 point:(99, 99) , energy:120
Did not movement. id robot:42 point:(99, 99) , energy:122
Movement. id robot:43 point:(99, 99) , energy:123
Movement. id robot:44 point:(99, 99) , energy:124
Movement. id robot:45 point:(99, 99) , energy:126
Movement. id robot:46 point:(99, 99) , energy:127
Did not movement. id robot:47 point:(99, 99) , energy:127
Movement. id robot:48 point:(99, 99) , energy:126
Movement. id robot:49 point:(99, 99) , energy:136
Did not movement. id robot:50 point:(99, 99) , energy:137
Movement. id robot:51 point:(99, 99) , energy:152
Movement. id robot:52 point:(99, 99) , energy:166
Did not movement. id robot:53 point:(45, 51) , energy:997
Did not movement. id robot:54 point:(45, 51) , energy:997
Did not movement. id robot:55 point:(45, 51) , energy:997
Did not movement. id robot:56 point:(45, 51) , energy:997
step: 2
Did not movement. id robot:0 point:(87, 31) , energy:995
Did not movement. id robot:1 point:(33, 7) , energy:995
Did not movement. id robot:2 point:(20, 40) , energy:995
Movement. id robot:3 point:(98, 28) , energy:994
Movement. id robot:4 point:(10, 11) , energy:994
Movement. id robot:5 point:(91, 71) , energy:995
Movement. id robot:6 point:(44, 15) , energy:994
Movement. id robot:7 point:(68, 57) , energy:994
Movement. id robot:8 point:(29, 67) , energy:995
Movement. id robot:9 point:(79, 67) , energy:995
Movement. id robot:10 point:(59, 99) , energy:994
Movement. id robot:11 point:(23, 91) , energy:994
Movement. id robot:12 point:(49, 50) , energy:994
Movement. id robot:13 point:(43, 36) , energy:994
Movement. id robot:14 point:(36, 56) , energy:994
Did not movement. id robot:15 point:(14, 8) , energy:995
Did not movement. id robot:16 point:(88, 5) , energy:996
Movement. id robot:17 point:(24, 7) , energy:995
Did not movement. id robot:18 point:(42, 30) , energy:997
Did not movement. id robot:19 point:(48, 48) , energy:995
Resource movement. id robot:19 point:(48, 48), health 100
Did not movement. id robot:20 point:(42, 22) , energy:997
Movement. id robot:21 point:(20, 2) , energy:996
Movement. id robot:22 point:(80, 16) , energy:995
Movement. id robot:23 point:(22, 77) , energy:994
Movement. id robot:24 point:(97, 24) , energy:994
Movement. id robot:25 point:(88, 23) , energy:994
Movement. id robot:26 point:(51, 83) , energy:995
Movement. id robot:27 point:(99, 99) , energy:106
Movement. id robot:28 point:(99, 99) , energy:106
Movement. id robot:29 point:(99, 99) , energy:107
Did not movement. id robot:30 point:(99, 99) , energy:111
Did not movement. id robot:31 point:(99, 99) , energy:111
Did not movement. id robot:32 point:(99, 99) , energy:113
Did not movement. id robot:33 point:(99, 99) , energy:116
Did not movement. id robot:34 point:(99, 99) , energy:117
Movement. id robot:35 point:(99, 99) , energy:117
Movement. id robot:36 point:(99, 99) , energy:116
Movement. id robot:37 point:(99, 99) , energy:117
Movement. id robot:38 point:(99, 99) , energy:117
Movement. id robot:39 point:(99, 99) , energy:118
Movement. id robot:40 point:(99, 99) , energy:118
Movement. id robot:41 point:(99, 99) , energy:118
Movement. id robot:42 point:(99, 99) , energy:120
Movement. id robot:43 point:(99, 99) , energy:121
Did not movement. id robot:44 point:(99, 99) , energy:123
Did not movement. id robot:45 point:(99, 99) , energy:125
Movement. id robot:46 point:(99, 99) , energy:125
Did not movement. id robot:47 point:(99, 99) , energy:126
Did not movement. id robot:48 point:(99, 99) , energy:125
Movement. id robot:49 point:(99, 99) , energy:134
Movement. id robot:50 point:(99, 99) , energy:135
Movement. id robot:51 point:(99, 99) , energy:150
Movement. id robot:52 point:(99, 99) , energy:164
Did not movement. id robot:53 point:(45, 51) , energy:996
Did not movement. id robot:54 point:(45, 51) , energy:996
Did not movement. id robot:55 point:(45, 51) , energy:996
Did not movement. id robot:56 point:(45, 51) , energy:996
step: 3
Did not movement. id robot:0 point:(87, 31) , energy:994
Movement. id robot:1 point:(34, 8) , energy:993
Movement. id robot:2 point:(21, 41) , energy:993
Movement. id robot:3 point:(99, 28) , energy:992
Movement. id robot:4 point:(11, 12) , energy:992
Movement. id robot:5 point:(91, 72) , energy:993
Movement. id robot:6 point:(44, 16) , energy:992
Did not movement. id robot:7 point:(68, 57) , energy:993
Did not movement. id robot:8 point:(29, 67) , energy:994
Movement. id robot:9 point:(79, 68) , energy:993
Movement. id robot:10 point:(60, 99) , energy:992
Movement. id robot:11 point:(24, 91) , energy:992
Movement. id robot:12 point:(49, 51) , energy:992
Movement. id robot:13 point:(44, 36) , energy:992
Movement. id robot:14 point:(37, 56) , energy:992
Did not movement. id robot:15 point:(14, 8) , energy:994
Did not movement. id robot:16 point:(88, 5) , energy:995
Movement. id robot:17 point:(24, 8) , energy:993
Movement. id robot:18 point:(42, 31) , energy:995
Did not movement. id robot:19 point:(48, 48) , energy:994
Resource movement. id robot:19 point:(48, 48), health 100
Movement. id robot:20 point:(43, 23) , energy:995
Movement. id robot:21 point:(21, 3) , energy:994
Movement. id robot:22 point:(81, 16) , energy:993
Movement. id robot:23 point:(23, 77) , energy:992
Movement. id robot:24 point:(98, 25) , energy:992
Movement. id robot:25 point:(89, 24) , energy:992
Movement. id robot:26 point:(52, 84) , energy:993
Movement. id robot:27 point:(99, 99) , energy:104
Movement. id robot:28 point:(99, 99) , energy:104
Did not movement. id robot:29 point:(99, 99) , energy:106
Did not movement. id robot:30 point:(99, 99) , energy:110
Movement. id robot:31 point:(99, 99) , energy:109
Did not movement. id robot:32 point:(99, 99) , energy:112
Did not movement. id robot:33 point:(99, 99) , energy:115
Movement. id robot:34 point:(99, 99) , energy:115
Movement. id robot:35 point:(99, 99) , energy:115
Movement. id robot:36 point:(99, 99) , energy:114
Movement. id robot:37 point:(99, 99) , energy:115
Movement. id robot:38 point:(99, 99) , energy:115
Movement. id robot:39 point:(99, 99) , energy:116
Movement. id robot:40 point:(99, 99) , energy:116
Did not movement. id robot:41 point:(99, 99) , energy:117
Did not movement. id robot:42 point:(99, 99) , energy:119
Movement. id robot:43 point:(99, 99) , energy:119
Movement. id robot:44 point:(99, 99) , energy:121
Movement. id robot:45 point:(99, 99) , energy:123
Movement. id robot:46 point:(99, 99) , energy:123
Movement. id robot:47 point:(99, 99) , energy:124
Movement. id robot:48 point:(99, 99) , energy:123
Movement. id robot:49 point:(99, 99) , energy:132
Movement. id robot:50 point:(99, 99) , energy:133
Movement. id robot:51 point:(99, 99) , energy:148
Did not movement. id robot:52 point:(99, 99) , energy:163
Did not movement. id robot:53 point:(45, 51) , energy:995
Did not movement. id robot:54 point:(45, 51) , energy:995
Did not movement. id robot:55 point:(45, 51) , energy:995
Did not movement. id robot:56 point:(45, 51) , energy:995
step: 4
Movement. id robot:0 point:(87, 32) , energy:992
Movement. id robot:1 point:(35, 8) , energy:991
Did not movement. id robot:2 point:(21, 41) , energy:992
Did not movement. id robot:3 point:(99, 28) , energy:991
Did not movement. id robot:4 point:(11, 12) , energy:991
Did not movement. id robot:5 point:(91, 72) , energy:992
Movement. id robot:6 point:(45, 17) , energy:990
Movement. id robot:7 point:(69, 57) , energy:991
Movement. id robot:8 point:(30, 67) , energy:992
Movement. id robot:9 point:(80, 68) , energy:991
Movement. id robot:10 point:(61, 99) , energy:990
Movement. id robot:11 point:(25, 91) , energy:990
Did not movement. id robot:12 point:(49, 51) , energy:991
Did not movement. id robot:13 point:(44, 36) , energy:991
Did not movement. id robot:14 point:(37, 56) , energy:991
Movement. id robot:15 point:(14, 9) , energy:992
Movement. id robot:16 point:(88, 6) , energy:993
Did not movement. id robot:17 point:(24, 8) , energy:992
Did not movement. id robot:18 point:(42, 31) , energy:994
Did not movement. id robot:19 point:(48, 48) , energy:993
Movement. id robot:20 point:(44, 24) , energy:993
Movement. id robot:21 point:(22, 4) , energy:992
Movement. id robot:22 point:(82, 16) , energy:991
Movement. id robot:23 point:(23, 78) , energy:990
Movement. id robot:24 point:(98, 26) , energy:990
Did not movement. id robot:25 point:(89, 24) , energy:991
Did not movement. id robot:26 point:(52, 84) , energy:992
Movement. id robot:27 point:(99, 99) , energy:102
Movement. id robot:28 point:(99, 99) , energy:102
Movement. id robot:29 point:(99, 99) , energy:104
Movement. id robot:30 point:(99, 99) , energy:108
Movement. id robot:31 point:(99, 99) , energy:107
Movement. id robot:32 point:(99, 99) , energy:110
Movement. id robot:33 point:(99, 99) , energy:113
Movement. id robot:34 point:(99, 99) , energy:113
Did not movement. id robot:35 point:(99, 99) , energy:114
Movement. id robot:36 point:(99, 99) , energy:112
Movement. id robot:37 point:(99, 99) , energy:113
Movement. id robot:38 point:(99, 99) , energy:113
Did not movement. id robot:39 point:(99, 99) , energy:115
Did not movement. id robot:40 point:(99, 99) , energy:115
Movement. id robot:41 point:(99, 99) , energy:115
Movement. id robot:42 point:(99, 99) , energy:117
Movement. id robot:43 point:(99, 99) , energy:117
Did not movement. id robot:44 point:(99, 99) , energy:120
Movement. id robot:45 point:(99, 99) , energy:121
Movement. id robot:46 point:(99, 99) , energy:121
Did not movement. id robot:47 point:(99, 99) , energy:123
Did not movement. id robot:48 point:(99, 99) , energy:122
Movement. id robot:49 point:(99, 99) , energy:130
Did not movement. id robot:50 point:(99, 99) , energy:132
Did not movement. id robot:51 point:(99, 99) , energy:147
Movement. id robot:52 point:(99, 99) , energy:161
Did not movement. id robot:53 point:(45, 51) , energy:994
Did not movement. id robot:54 point:(45, 51) , energy:994
Did not movement. id robot:55 point:(45, 51) , energy:994
Did not movement. id robot:56 point:(45, 51) , energy:994
step: 5
Movement. id robot:0 point:(87, 33) , energy:990
Movement. id robot:1 point:(35, 9) , energy:989
Did not movement. id robot:2 point:(21, 41) , energy:991
Movement. id robot:3 point:(99, 29) , energy:989
Movement. id robot:4 point:(12, 13) , energy:989
Movement. id robot:5 point:(92, 73) , energy:990
Movement. id robot:6 point:(46, 17) , energy:988
Movement. id robot:7 point:(70, 57) , energy:989
Movement. id robot:8 point:(30, 68) , energy:990
Movement. id robot:9 point:(81, 68) , energy:989
Movement. id robot:10 point:(62, 99) , energy:988
Movement. id robot:11 point:(25, 92) , energy:988
Movement. id robot:12 point:(50, 52) , energy:989
Movement. id robot:13 point:(45, 37) , energy:989
Movement. id robot:14 point:(37, 57) , energy:989
Movement. id robot:15 point:(14, 10) , energy:990
Movement. id robot:16 point:(89, 7) , energy:991
Movement. id robot:17 point:(25, 9) , energy:990
Did not movement. id robot:18 point:(42, 31) , energy:993
Did not movement. id robot:19 point:(48, 48) , energy:992
Movement. id robot:20 point:(44, 25) , energy:991
Movement. id robot:21 point:(22, 5) , energy:990
Did not movement. id robot:22 point:(82, 16) , energy:990
Did not movement. id robot:23 point:(23, 78) , energy:989
Movement. id robot:24 point:(98, 27) , energy:988
Movement. id robot:25 point:(89, 25) , energy:989
Movement. id robot:26 point:(53, 85) , energy:990
Movement. id robot:27 point:(99, 99) , energy:100
Movement. id robot:28 point:(99, 99) , energy:100
Movement. id robot:29 point:(99, 99) , energy:102
Movement. id robot:30 point:(99, 99) , energy:106
Movement. id robot:31 point:(99, 99) , energy:105
Did not movement. id robot:32 point:(99, 99) , energy:109
Did not movement. id robot:33 point:(99, 99) , energy:112
Movement. id robot:34 point:(99, 99) , energy:111
Did not movement. id robot:35 point:(99, 99) , energy:113
Did not movement. id robot:36 point:(99, 99) , energy:111
Movement. id robot:37 point:(99, 99) , energy:111
Movement. id robot:38 point:(99, 99) , energy:111
Movement. id robot:39 point:(99, 99) , energy:113
Movement. id robot:40 point:(99, 99) , energy:113
Movement. id robot:41 point:(99, 99) , energy:113
Movement. id robot:42 point:(99, 99) , energy:115
Movement. id robot:43 point:(99, 99) , energy:115
Did not movement. id robot:44 point:(99, 99) , energy:119
Did not movement. id robot:45 point:(99, 99) , energy:120
Movement. id robot:46 point:(99, 99) , energy:119
Movement. id robot:47 point:(99, 99) , energy:121
Movement. id robot:48 point:(99, 99) , energy:120
Movement. id robot:49 point:(99, 99) , energy:128
Movement. id robot:50 point:(99, 99) , energy:130
Movement. id robot:51 point:(99, 99) , energy:145
Movement. id robot:52 point:(99, 99) , energy:159
Did not movement. id robot:53 point:(45, 51) , energy:993
Did not movement. id robot:54 point:(45, 51) , energy:993
Did not movement. id robot:55 point:(45, 51) , energy:993
Did not movement. id robot:56 point:(45, 51) , energy:993
step: 6
Movement. id robot:0 point:(88, 34) , energy:988
Movement. id robot:1 point:(35, 10) , energy:987
Movement. id robot:2 point:(22, 42) , energy:989
Did not movement. id robot:3 point:(99, 29) , energy:988
Movement. id robot:4 point:(13, 14) , energy:987
Movement. id robot:5 point:(93, 74) , energy:988
Did not movement. id robot:6 point:(46, 17) , energy:987
Movement. id robot:7 point:(70, 58) , energy:987
Movement. id robot:8 point:(30, 69) , energy:988
Movement. id robot:9 point:(81, 69) , energy:987
Movement. id robot:10 point:(62, 99) , energy:986
Movement. id robot:11 point:(26, 92) , energy:986
Movement. id robot:12 point:(51, 53) , energy:987
Did not movement. id robot:13 point:(45, 37) , energy:988
Did not movement. id robot:14 point:(37, 57) , energy:988
Did not movement. id robot:15 point:(14, 10) , energy:989
Did not movement. id robot:16 point:(89, 7) , energy:990
Did not movement. id robot:17 point:(25, 9) , energy:989
Movement. id robot:18 point:(43, 31) , energy:991
Movement. id robot:19 point:(45, 51) , energy:990
Movement. id robot:20 point:(44, 26) , energy:989
Movement. id robot:21 point:(23, 5) , energy:988
Movement. id robot:22 point:(82, 17) , energy:988
Movement. id robot:23 point:(24, 78) , energy:987
Movement. id robot:24 point:(99, 27) , energy:986
Did not movement. id robot:25 point:(89, 25) , energy:988
Movement. id robot:26 point:(54, 86) , energy:988
Movement. id robot:27 point:(99, 99) , energy:98
Movement. id robot:28 point:(99, 99) , energy:98
Movement. id robot:29 point:(99, 99) , energy:100
Movement. id robot:30 point:(99, 99) , energy:104
Movement. id robot:31 point:(99, 99) , energy:103
Movement. id robot:32 point:(99, 99) , energy:107
Movement. id robot:33 point:(99, 99) , energy:110
Movement. id robot:34 point:(99, 99) , energy:109
Movement. id robot:35 point:(99, 99) , energy:111
Movement. id robot:36 point:(99, 99) , energy:109
Movement. id robot:37 point:(99, 99) , energy:109
Movement. id robot:38 point:(99, 99) , energy:109
Did not movement. id robot:39 point:(99, 99) , energy:112
Did not movement. id robot:40 point:(99, 99) , energy:112
Movement. id robot:41 point:(99, 99) , energy:111
Movement. id robot:42 point:(99, 99) , energy:113
Did not movement. id robot:43 point:(99, 99) , energy:114
Movement. id robot:44 point:(99, 99) , energy:117
Movement. id robot:45 point:(99, 99) , energy:118
Movement. id robot:46 point:(99, 99) , energy:117
Movement. id robot:47 point:(99, 99) , energy:119
Movement. id robot:48 point:(99, 99) , energy:118
Movement. id robot:49 point:(99, 99) , energy:126
Movement. id robot:50 point:(99, 99) , energy:128
Movement. id robot:51 point:(99, 99) , energy:143
Movement. id robot:52 point:(99, 99) , energy:157
Did not movement. id robot:53 point:(45, 51) , energy:992
Did not movement. id robot:54 point:(45, 51) , energy:992
Did not movement. id robot:55 point:(45, 51) , energy:992
Did not movement. id robot:56 point:(45, 51) , energy:992
step: 7
Movement. id robot:0 point:(89, 34) , energy:986
Movement. id robot:1 point:(36, 10) , energy:985
Movement. id robot:2 point:(22, 43) , energy:987
Movement. id robot:3 point:(99, 29) , energy:986
Movement. id robot:4 point:(13, 15) , energy:985
Did not movement. id robot:5 point:(93, 74) , energy:987
Did not movement. id robot:6 point:(46, 17) , energy:986
Movement. id robot:7 point:(71, 59) , energy:985
Did not movement. id robot:8 point:(30, 69) , energy:987
Movement. id robot:9 point:(82, 70) , energy:985
Movement. id robot:10 point:(63, 99) , energy:984
Movement. id robot:11 point:(27, 92) , energy:984
Movement. id robot:12 point:(52, 53) , energy:985
Movement. id robot:13 point:(45, 38) , energy:986
Movement. id robot:14 point:(37, 58) , energy:986
Movement. id robot:15 point:(14, 11) , energy:987
Movement. id robot:16 point:(89, 8) , energy:988
Movement. id robot:17 point:(25, 10) , energy:987
Did not movement. id robot:18 point:(43, 31) , energy:990
Did not movement. id robot:19 point:(45, 51) , energy:989
Movement. id robot:20 point:(45, 27) , energy:987
Movement. id robot:21 point:(24, 6) , energy:986
Movement. id robot:22 point:(83, 17) , energy:986
Movement. id robot:23 point:(25, 79) , energy:985
Movement. id robot:24 point:(99, 28) , energy:984
Movement. id robot:25 point:(89, 26) , energy:986
Movement. id robot:26 point:(55, 87) , energy:986
Did not movement. id robot:27 point:(99, 99) , energy:97
Did not movement. id robot:28 point:(99, 99) , energy:97
Movement. id robot:29 point:(99, 99) , energy:98
Movement. id robot:30 point:(99, 99) , energy:102
Movement. id robot:31 point:(99, 99) , energy:101
Movement. id robot:32 point:(99, 99) , energy:105
Movement. id robot:33 point:(99, 99) , energy:108
Movement. id robot:34 point:(99, 99) , energy:107
Did not movement. id robot:35 point:(99, 99) , energy:110
Did not movement. id robot:36 point:(99, 99) , energy:108
Did not movement. id robot:37 point:(99, 99) , energy:108
Did not movement. id robot:38 point:(99, 99) , energy:108
Did not movement. id robot:39 point:(99, 99) , energy:111
Did not movement. id robot:40 point:(99, 99) , energy:111
Movement. id robot:41 point:(99, 99) , energy:109
Movement. id robot:42 point:(99, 99) , energy:111
Movement. id robot:43 point:(99, 99) , energy:112
Movement. id robot:44 point:(99, 99) , energy:115
Movement. id robot:45 point:(99, 99) , energy:116
Movement. id robot:46 point:(99, 99) , energy:115
Movement. id robot:47 point:(99, 99) , energy:117
Did not movement. id robot:48 point:(99, 99) , energy:117
Did not movement. id robot:49 point:(99, 99) , energy:125
Movement. id robot:50 point:(99, 99) , energy:126
Did not movement. id robot:51 point:(99, 99) , energy:142
Did not movement. id robot:52 point:(99, 99) , energy:156
Did not movement. id robot:53 point:(45, 51) , energy:991
Did not movement. id robot:54 point:(45, 51) , energy:991
Did not movement. id robot:55 point:(45, 51) , energy:991
Did not movement. id robot:56 point:(45, 51) , energy:991
step: 8
Movement. id robot:0 point:(89, 35) , energy:984
Movement. id robot:1 point:(36, 11) , energy:983
Did not movement. id robot:2 point:(22, 43) , energy:986
Movement. id robot:3 point:(99, 30) , energy:984
Movement. id robot:4 point:(14, 15) , energy:983
Movement. id robot:5 point:(94, 74) , energy:985
Movement. id robot:6 point:(47, 18) , energy:984
Movement. id robot:7 point:(71, 60) , energy:983
Movement. id robot:8 point:(30, 70) , energy:985
Movement. id robot:9 point:(83, 71) , energy:983
Movement. id robot:10 point:(63, 99) , energy:982
Movement. id robot:11 point:(28, 92) , energy:982
Movement. id robot:12 point:(52, 54) , energy:983
Movement. id robot:13 point:(45, 39) , energy:984
Movement. id robot:14 point:(38, 58) , energy:984
Movement. id robot:15 point:(15, 11) , energy:985
Did not movement. id robot:16 point:(89, 8) , energy:987
Movement. id robot:17 point:(26, 11) , energy:985
Movement. id robot:18 point:(44, 32) , energy:988
Did not movement. id robot:19 point:(45, 51) , energy:988
Did not movement. id robot:20 point:(45, 27) , energy:986
Movement. id robot:21 point:(24, 7) , energy:984
Movement. id robot:22 point:(83, 18) , energy:984
Movement. id robot:23 point:(26, 79) , energy:983
Movement. id robot:24 point:(99, 28) , energy:982
Movement. id robot:25 point:(90, 26) , energy:984
Movement. id robot:26 point:(56, 87) , energy:984
Did not movement. id robot:27 point:(99, 99) , energy:96
Did not movement. id robot:28 point:(99, 99) , energy:96
Did not movement. id robot:29 point:(99, 99) , energy:97
Did not movement. id robot:30 point:(99, 99) , energy:101
Movement. id robot:31 point:(99, 99) , energy:99
Did not movement. id robot:32 point:(99, 99) , energy:104
Did not movement. id robot:33 point:(99, 99) , energy:107
Movement. id robot:34 point:(99, 99) , energy:105
Did not movement. id robot:35 point:(99, 99) , energy:109
Did not movement. id robot:36 point:(99, 99) , energy:107
Movement. id robot:37 point:(99, 99) , energy:106
Movement. id robot:38 point:(99, 99) , energy:106
Movement. id robot:39 point:(99, 99) , energy:109
Movement. id robot:40 point:(99, 99) , energy:109
Did not movement. id robot:41 point:(99, 99) , energy:108
Did not movement. id robot:42 point:(99, 99) , energy:110
Movement. id robot:43 point:(99, 99) , energy:110
Movement. id robot:44 point:(99, 99) , energy:113
Movement. id robot:45 point:(99, 99) , energy:114
Movement. id robot:46 point:(99, 99) , energy:113
Movement. id robot:47 point:(99, 99) , energy:115
Movement. id robot:48 point:(99, 99) , energy:115
Movement. id robot:49 point:(99, 99) , energy:123
Movement. id robot:50 point:(99, 99) , energy:124
Movement. id robot:51 point:(99, 99) , energy:140
Movement. id robot:52 point:(99, 99) , energy:154
Did not movement. id robot:53 point:(45, 51) , energy:990
Did not movement. id robot:54 point:(45, 51) , energy:990
Did not movement. id robot:55 point:(45, 51) , energy:990
Did not movement. id robot:56 point:(45, 51) , energy:990
step: 9
Movement. id robot:0 point:(90, 35) , energy:982
Did not movement. id robot:1 point:(36, 11) , energy:982
Did not movement. id robot:2 point:(22, 43) , energy:985
Did not movement. id robot:3 point:(99, 30) , energy:983
Movement. id robot:4 point:(14, 16) , energy:981
Movement. id robot:5 point:(94, 75) , energy:983
Did not movement. id robot:6 point:(47, 18) , energy:983
Did not movement. id robot:7 point:(71, 60) , energy:982
Movement. id robot:8 point:(31, 70) , energy:983
Movement. id robot:9 point:(84, 71) , energy:981
Movement. id robot:10 point:(64, 99) , energy:980
Movement. id robot:11 point:(29, 92) , energy:980
Movement. id robot:12 point:(53, 54) , energy:981
Movement. id robot:13 point:(46, 39) , energy:982
Movement. id robot:14 point:(38, 59) , energy:982
Did not movement. id robot:15 point:(15, 11) , energy:984
Did not movement. id robot:16 point:(89, 8) , energy:986
Movement. id robot:17 point:(27, 12) , energy:983
Movement. id robot:18 point:(45, 33) , energy:986
Did not movement. id robot:19 point:(45, 51) , energy:987
Did not movement. id robot:20 point:(45, 27) , energy:985
Movement. id robot:21 point:(25, 7) , energy:982
Movement. id robot:22 point:(84, 18) , energy:982
Movement. id robot:23 point:(26, 80) , energy:981
Movement. id robot:24 point:(99, 28) , energy:980
Movement. id robot:25 point:(91, 26) , energy:982
Movement. id robot:26 point:(56, 88) , energy:982
Did not movement. id robot:27 point:(99, 99) , energy:95
Did not movement. id robot:28 point:(99, 99) , energy:95
Did not movement. id robot:29 point:(99, 99) , energy:96
Movement. id robot:30 point:(99, 99) , energy:99
Did not movement. id robot:31 point:(99, 99) , energy:98
Movement. id robot:32 point:(99, 99) , energy:102
Movement. id robot:33 point:(99, 99) , energy:105
Movement. id robot:34 point:(99, 99) , energy:103
Movement. id robot:35 point:(99, 99) , energy:107
Movement. id robot:36 point:(99, 99) , energy:105
Did not movement. id robot:37 point:(99, 99) , energy:105
Did not movement. id robot:38 point:(99, 99) , energy:105
Movement. id robot:39 point:(99, 99) , energy:107
Movement. id robot:40 point:(99, 99) , energy:107
Movement. id robot:41 point:(99, 99) , energy:106
Movement. id robot:42 point:(99, 99) , energy:108
Movement. id robot:43 point:(99, 99) , energy:108
Movement. id robot:44 point:(99, 99) , energy:111
Movement. id robot:45 point:(99, 99) , energy:112
Did not movement. id robot:46 point:(99, 99) , energy:112
